Turn,Player,Value
523,8, g:1547 i:1915 tg:385147 h:154 c:81 cc:1083 m:111232 sc:3564 s:2854 l:261 p:3162 f:507 po:66643000 nc:16 w:14 t:121 fa:0 fr:83 tru:6 gw:2 in:2 to:210
523,9, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
523,10, g:9903 i:12172 tg:704019 h:875 c:91 cc:6035 m:1126136 sc:21946 s:12571 l:1430 p:17278 f:3558 po:1171646000 nc:100 w:23 t:121 fa:0 fr:126 tru:12 gw:11 in:6 to:1436
523,11, g:3658 i:4248 tg:372550 h:432 c:108 cc:1863 m:279784 sc:8608 s:4694 l:274 p:5182 f:871 po:302404000 nc:21 w:12 t:121 fa:0 fr:35 tru:11 gw:5 in:3 to:612
523,12, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
523,0, g:0 i:0 tg:400 h:14 c:0 cc:0 m:435 sc:0 s:512 l:0 p:0 f:0 po:0 nc:0 w:0 t:118 fa:0 fr:0 tru:0 gw:0 in:0 to:0
524,1, g:0 i:0 tg:133918 h:32 c:85 cc:16 m:8688 sc:0 s:1154 l:0 p:0 f:0 po:0 nc:0 w:0 t:121 fa:0 fr:0 tru:0 gw:0 in:2 to:0
524,2, g:1782 i:2161 tg:244945 h:170 c:73 cc:871 m:189744 sc:4009 s:2787 l:219 p:2884 f:510 po:205448000 nc:15 w:6 t:121 fa:0 fr:23 tru:0 gw:4 in:2 to:244
524,3, g:13 i:19 tg:123 h:15 c:22 cc:16 m:3460 sc:64 s:466 l:28 p:18 f:22 po:150000 nc:1 w:0 t:83 fa:0 fr:0 tru:0 gw:0 in:0 to:0
524,4, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
524,5, g:571 i:899 tg:95352 h:152 c:63 cc:709 m:148224 sc:1892 s:2327 l:225 p:1706 f:395 po:30998000 nc:18 w:6 t:121 fa:0 fr:16 tru:7 gw:3 in:2 to:144
524,6, g:9680 i:10932 tg:699621 h:320 c:88 cc:2812 m:582378 sc:19417 s:9474 l:723 p:14443 f:2834 po:1414999000 nc:50 w:7 t:121 fa:0 fr:87 tru:10 gw:5 in:3 to:1576
524,7, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
524,8, g:1767 i:2123 tg:390162 h:279 c:81 cc:1240 m:120272 sc:3570 s:3330 l:244 p:3164 f:526 po:67711000 nc:15 w:35 t:121 fa:0 fr:229 tru:6 gw:2 in:2 to:298
524,9, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
524,10, g:9600 i:11857 tg:732358 h:860 c:91 cc:6093 m:1172564 sc:21604 s:12475 l:1438 p:16881 f:3540 po:1136175000 nc:101 w:23 t:121 fa:0 fr:124 tru:12 gw:11 in:6 to:1426
524,11, g:3540 i:4108 tg:376257 h:377 c:108 cc:1666 m:242310 sc:8233 s:4474 l:262 p:4723 f:800 po:261363000 nc:20 w:9 t:121 fa:0 fr:35 tru:10 gw:5 in:3 to:549
524,12, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
524,0, g:0 i:0 tg:400 h:14 c:0 cc:0 m:435 sc:0 s:512 l:0 p:0 f:0 po:0 nc:0 w:0 t:118 fa:0 fr:0 tru:0 gw:0 in:0 to:0
525,1, g:0 i:0 tg:133920 h:32 c:85 cc:16 m:484 sc:0 s:1154 l:0 p:0 f:0 po:0 nc:0 w:0 t:121 fa:0 fr:0 tru:0 gw:0 in:2 to:0
525,2, g:1753 i:2133 tg:250067 h:176 c:73 cc:856 m:179986 sc:4044 s:2783 l:219 p:2845 f:484 po:205059000 nc:15 w:6 t:121 fa:0 fr:23 tru:0 gw:4 in:2 to:238
525,3, g:12 i:18 tg:5 h:15 c:22 cc:23 m:3511 sc:64 s:466 l:28 p:15 f:16 po:150000 nc:1 w:0 t:83 fa:0 fr:0 tru:0 gw:0 in:0 to:0
525,4, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
525,5, g:656 i:975 tg:97305 h:154 c:63 cc:663 m:145238 sc:1909 s:2166 l:171 p:1686 f:374 po:30455000 nc:15 w:4 t:121 fa:0 fr:16 tru:7 gw:3 in:2 to:146
525,6, g:13903 i:15176 tg:714926 h:738 c:88 cc:3316 m:557938 sc:21241 s:10278 l:789 p:14538 f:2860 po:1438295000 nc:54 w:30 t:121 fa:0 fr:899 tru:7 gw:4 in:3 to:1638
525,7, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
525,8, g:1473 i:1809 tg:394618 h:142 c:81 cc:999 m:111276 sc:3165 s:2702 l:218 p:2962 f:471 po:64425000 nc:14 w:13 t:121 fa:0 fr:83 tru:6 gw:2 in:2 to:228
525,9, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
525,10, g:11298 i:13605 tg:752608 h:872 c:91 cc:6255 m:1088252 sc:22979 s:12892 l:1502 p:17201 f:3662 po:1179510000 nc:104 w:24 t:121 fa:0 fr:124 tru:12 gw:12 in:6 to:1513
525,11, g:2207 i:2646 tg:378487 h:293 c:108 cc:1349 m:230980 sc:5686 s:3893 l:221 p:3624 f:605 po:197266000 nc:17 w:9 t:121 fa:0 fr:22 tru:0 gw:5 in:3 to:500
525,12, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
525,0, g:0 i:0 tg:400 h:14 c:0 cc:0 m:435 sc:0 s:512 l:0 p:0 f:0 po:0 nc:0 w:0 t:118 fa:0 fr:0 tru:0 gw:0 in:0 to:0
526,1, g:0 i:0 tg:133936 h:32 c:85 cc:16 m:0 sc:0 s:1154 l:0 p:0 f:0 po:0 nc:0 w:0 t:121 fa:0 fr:0 tru:0 gw:0 in:2 to:0
526,2, g:1969 i:2356 tg:255113 h:180 c:73 cc:908 m:186552 sc:4107 s:2802 l:230 p:2848 f:488 po:206719000 nc:16 w:6 t:121 fa:0 fr:23 tru:0 gw:4 in:2 to:248
526,3, g:12 i:18 tg:17 h:15 c:22 cc:26 m:3616 sc:69 s:474 l:28 p:15 f:16 po:232000 nc:1 w:0 t:84 fa:0 fr:0 tru:0 gw:0 in:0 to:0
526,4, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
526,5, g:568 i:883 tg:99610 h:119 c:63 cc:604 m:148714 sc:1901 s:2073 l:156 p:1622 f:350 po:30407000 nc:14 w:1 t:121 fa:0 fr:16 tru:7 gw:3 in:2 to:156
526,6, g:9344 i:10564 tg:730529 h:312 c:88 cc:2789 m:520788 sc:19300 s:9342 l:698 p:14065 f:2653 po:1434197000 nc:48 w:7 t:121 fa:0 fr:81 tru:8 gw:4 in:3 to:1552
526,7, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
526,8, g:1518 i:1841 tg:398484 h:260 c:82 cc:1164 m:106372 sc:3031 s:3300 l:256 p:2867 f:479 po:65245000 nc:15 w:36 t:121 fa:0 fr:202 tru:6 gw:2 in:2 to:294
526,9, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
526,10, g:10108 i:12476 tg:768865 h:884 c:91 cc:12696 m:1072974 sc:22557 s:13315 l:1558 p:17626 f:3763 po:1224914000 nc:110 w:24 t:121 fa:0 fr:124 tru:12 gw:12 in:6 to:1553
526,11, g:2346 i:2783 tg:382618 h:326 c:108 cc:1417 m:233142 sc:5732 s:3909 l:225 p:3642 f:617 po:191482000 nc:17 w:12 t:121 fa:0 fr:25 tru:0 gw:5 in:3 to:486
526,12, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
526,0, g:0 i:0 tg:400 h:14 c:0 cc:0 m:435 sc:0 s:512 l:0 p:0 f:0 po:0 nc:0 w:0 t:118 fa:0 fr:0 tru:0 gw:0 in:0 to:0
527,1, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
527,2, g:1947 i:2337 tg:260147 h:181 c:73 cc:894 m:175268 sc:4172 s:2806 l:230 p:2911 f:526 po:206659000 nc:16 w:6 t:121 fa:0 fr:23 tru:0 gw:4 in:2 to:248
527,3, g:13 i:19 tg:31 h:14 c:22 cc:17 m:3800 sc:74 s:487 l:28 p:15 f:24 po:337000 nc:1 w:0 t:86 fa:0 fr:0 tru:0 gw:0 in:0 to:0
527,4, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
527,5, g:665 i:984 tg:102063 h:153 c:63 cc:669 m:153174 sc:1941 s:2178 l:168 p:1664 f:371 po:30721000 nc:15 w:4 t:121 fa:0 fr:16 tru:7 gw:3 in:2 to:152
527,6, g:11827 i:13064 tg:748080 h:593 c:88 cc:3212 m:614426 sc:19379 s:10035 l:736 p:14256 f:2751 po:1453936000 nc:50 w:30 t:121 fa:0 fr:869 tru:9 gw:4 in:3 to:1629
527,7, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
527,8, g:1388 i:1717 tg:402309 h:163 c:83 cc:920 m:113124 sc:2998 s:2734 l:227 p:2898 f:484 po:64624000 nc:14 w:14 t:121 fa:0 fr:83 tru:6 gw:2 in:2 to:224
527,9, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
527,10, g:10205 i:12559 tg:784779 h:1057 c:92 cc:13012 m:1120122 sc:22613 s:13180 l:1528 p:17785 f:3835 po:1248448000 nc:107 w:23 t:121 fa:0 fr:121 tru:12 gw:12 in:5 to:1557
527,11, g:2176 i:2609 tg:387196 h:293 c:109 cc:1348 m:232572 sc:5761 s:3883 l:235 p:3508 f:662 po:193554000 nc:18 w:9 t:121 fa:0 fr:25 tru:1 gw:5 in:3 to:494
527,12, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
527,0, g:0 i:0 tg:400 h:14 c:0 cc:0 m:435 sc:0 s:512 l:0 p:0 f:0 po:0 nc:0 w:0 t:118 fa:0 fr:0 tru:0 gw:0 in:0 to:0
528,1, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
528,2, g:1985 i:2378 tg:264945 h:182 c:73 cc:890 m:168878 sc:4173 s:2833 l:247 p:3033 f:565 po:209571000 nc:17 w:6 t:121 fa:0 fr:23 tru:0 gw:5 in:3 to:246
528,3, g:13 i:19 tg:44 h:14 c:22 cc:23 m:3233 sc:79 s:491 l:28 p:15 f:22 po:469000 nc:1 w:0 t:86 fa:0 fr:0 tru:0 gw:0 in:0 to:0
528,4, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
528,5, g:587 i:904 tg:104102 h:121 c:63 cc:618 m:162058 sc:1911 s:2087 l:156 p:1654 f:373 po:31039000 nc:14 w:1 t:121 fa:0 fr:16 tru:7 gw:3 in:2 to:156
528,6, g:12344 i:13567 tg:773092 h:712 c:88 cc:3238 m:619340 sc:19909 s:9976 l:673 p:14149 f:2735 po:1482971000 nc:46 w:30 t:121 fa:0 fr:873 tru:10 gw:4 in:3 to:1615
528,7, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
528,8, g:1390 i:1723 tg:406773 h:141 c:83 cc:926 m:120806 sc:2933 s:2736 l:235 p:2937 f:506 po:64898000 nc:14 w:14 t:121 fa:0 fr:83 tru:6 gw:2 in:2 to:224
528,9, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
528,10, g:10681 i:13070 tg:814885 h:1042 c:92 cc:13124 m:1121820 sc:23431 s:13313 l:1567 p:17278 f:3817 po:1275351000 nc:110 w:21 t:121 fa:0 fr:121 tru:12 gw:12 in:5 to:1590
528,11, g:2105 i:2519 tg:392220 h:303 c:109 cc:1215 m:245250 sc:5134 s:3932 l:247 p:3214 f:594 po:173628000 nc:19 w:14 t:121 fa:0 fr:23 tru:1 gw:5 in:3 to:379
528,12, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
528,0, g:0 i:0 tg:400 h:14 c:0 cc:0 m:435 sc:0 s:512 l:0 p:0 f:0 po:0 nc:0 w:0 t:118 fa:0 fr:0 tru:0 gw:0 in:0 to:0
529,1, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
529,2, g:1988 i:2385 tg:270394 h:179 c:73 cc:907 m:168668 sc:4177 s:2819 l:230 p:2991 f:560 po:209570000 nc:16 w:6 t:121 fa:0 fr:23 tru:0 gw:5 in:3 to:256
529,3, g:13 i:19 tg:58 h:14 c:22 cc:32 m:3029 sc:89 s:487 l:28 p:12 f:4 po:337000 nc:1 w:0 t:86 fa:0 fr:0 tru:0 gw:0 in:0 to:0
529,4, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
529,5, g:527 i:811 tg:106215 h:139 c:63 cc:589 m:160906 sc:1654 s:2075 l:156 p:1400 f:294 po:27001000 nc:14 w:4 t:121 fa:0 fr:14 tru:6 gw:3 in:2 to:136
529,6, g:13049 i:14249 tg:787356 h:685 c:88 cc:3137 m:532410 sc:20787 s:9869 l:680 p:13858 f:2686 po:1496035000 nc:47 w:29 t:121 fa:0 fr:843 tru:10 gw:4 in:3 to:1574
529,7, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
529,8, g:1363 i:1689 tg:411219 h:148 c:83 cc:914 m:115762 sc:2963 s:2652 l:237 p:2778 f:445 po:63764000 nc:15 w:12 t:121 fa:0 fr:78 tru:6 gw:2 in:2 to:220
529,9, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
529,10, g:12063 i:14508 tg:839379 h:1073 c:92 cc:13594 m:1119264 sc:25041 s:13691 l:1588 p:18113 f:3902 po:1313445000 nc:110 w:26 t:121 fa:0 fr:121 tru:12 gw:12 in:5 to:1634
529,11, g:1994 i:2413 tg:396491 h:281 c:109 cc:1204 m:261836 sc:5248 s:3847 l:235 p:3137 f:659 po:178398000 nc:18 w:9 t:121 fa:0 fr:23 tru:2 gw:5 in:3 to:435
529,12, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
529,0, g:0 i:0 tg:400 h:14 c:0 cc:0 m:435 sc:0 s:512 l:0 p:0 f:0 po:0 nc:0 w:0 t:118 fa:0 fr:0 tru:0 gw:0 in:0 to:0
530,1, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
530,2, g:2020 i:2424 tg:275684 h:188 c:73 cc:921 m:171938 sc:4228 s:2819 l:230 p:3042 f:536 po:212569000 nc:16 w:6 t:121 fa:0 fr:23 tru:0 gw:5 in:3 to:250
530,3, g:12 i:18 tg:70 h:15 c:22 cc:32 m:3003 sc:76 s:486 l:28 p:12 f:4 po:232000 nc:1 w:0 t:87 fa:0 fr:0 tru:0 gw:0 in:0 to:0
530,4, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
530,5, g:517 i:803 tg:107963 h:115 c:63 cc:540 m:153118 sc:1616 s:1982 l:134 p:1369 f:296 po:26670000 nc:13 w:1 t:121 fa:0 fr:14 tru:6 gw:3 in:2 to:127
530,6, g:9016 i:10211 tg:800328 h:424 c:88 cc:2814 m:600402 sc:18761 s:9344 l:687 p:13741 f:2549 po:1504386000 nc:47 w:8 t:121 fa:0 fr:77 tru:10 gw:4 in:3 to:1491
530,7, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
530,8, g:1134 i:1393 tg:414521 h:211 c:83 cc:959 m:103920 sc:2475 s:2864 l:172 p:2082 f:360 po:54274000 nc:11 w:31 t:121 fa:0 fr:169 tru:4 gw:2 in:2 to:253
530,9, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
530,10, g:10607 i:13099 tg:862383 h:1082 c:92 cc:13572 m:1148758 sc:24063 s:14073 l:1658 p:18605 f:4022 po:1343441000 nc:115 w:28 t:121 fa:0 fr:121 tru:12 gw:12 in:5 to:1668
530,11, g:2178 i:2604 tg:401955 h:316 c:109 cc:1310 m:254076 sc:5583 s:3957 l:247 p:3180 f:660 po:178416000 nc:19 w:12 t:121 fa:0 fr:23 tru:7 gw:5 in:3 to:414
530,12, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
530,0, g:0 i:0 tg:400 h:14 c:0 cc:0 m:435 sc:0 s:512 l:0 p:0 f:0 po:0 nc:0 w:0 t:118 fa:0 fr:0 tru:0 gw:0 in:0 to:0
531,1, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
531,2, g:1831 i:2245 tg:281140 h:182 c:73 cc:925 m:164618 sc:4290 s:2843 l:247 p:3015 f:530 po:210528000 nc:17 w:6 t:121 fa:0 fr:23 tru:0 gw:5 in:3 to:256
531,3, g:12 i:18 tg:82 h:15 c:22 cc:14 m:3209 sc:69 s:486 l:28 p:15 f:24 po:232000 nc:1 w:0 t:87 fa:0 fr:0 tru:0 gw:0 in:0 to:0
531,4, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
531,5, g:539 i:833 tg:109712 h:113 c:63 cc:563 m:149104 sc:1671 s:2017 l:128 p:1406 f:307 po:26890000 nc:13 w:1 t:121 fa:0 fr:14 tru:6 gw:3 in:2 to:127
531,6, g:9273 i:10444 tg:821587 h:290 c:88 cc:2566 m:511474 sc:19006 s:9094 l:632 p:13613 f:2212 po:1488744000 nc:43 w:4 t:121 fa:0 fr:77 tru:10 gw:4 in:3 to:1312
531,7, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
531,8, g:1460 i:1732 tg:417582 h:236 c:83 cc:1008 m:98512 sc:2468 s:3035 l:203 p:2109 f:397 po:56412000 nc:13 w:33 t:121 fa:0 fr:182 tru:4 gw:2 in:2 to:259
531,9, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
531,10, g:10984 i:13481 tg:893872 h:1078 c:92 cc:13916 m:1186056 sc:24820 s:14019 l:1671 p:17931 f:4516 po:1370638000 nc:116 w:28 t:121 fa:0 fr:121 tru:12 gw:12 in:5 to:1705
531,11, g:2206 i:2624 tg:405878 h:314 c:109 cc:1307 m:220780 sc:6139 s:4039 l:247 p:3271 f:653 po:183732000 nc:19 w:14 t:121 fa:0 fr:23 tru:10 gw:5 in:3 to:432
531,12, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
531,0, g:0 i:0 tg:400 h:14 c:0 cc:0 m:435 sc:0 s:512 l:0 p:0 f:0 po:0 nc:0 w:0 t:118 fa:0 fr:0 tru:0 gw:0 in:0 to:0
532,1, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
532,2, g:1994 i:2408 tg:287840 h:189 c:73 cc:936 m:177468 sc:4358 s:2823 l:230 p:2969 f:527 po:208220000 nc:16 w:6 t:121 fa:0 fr:23 tru:0 gw:5 in:3 to:256
532,3, g:13 i:19 tg:95 h:14 c:22 cc:23 m:3348 sc:74 s:491 l:28 p:14 f:18 po:337000 nc:1 w:0 t:87 fa:0 fr:0 tru:0 gw:0 in:0 to:0
532,4, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
532,5, g:531 i:849 tg:111524 h:126 c:63 cc:713 m:159860 sc:1725 s:2226 l:168 p:1513 f:330 po:28348000 nc:15 w:5 t:121 fa:0 fr:14 tru:6 gw:3 in:2 to:139
532,6, g:9629 i:10726 tg:831754 h:283 c:88 cc:2447 m:482066 sc:19336 s:8826 l:607 p:12893 f:2407 po:1441410000 nc:41 w:7 t:121 fa:0 fr:70 tru:9 gw:4 in:3 to:1278
532,7, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
532,8, g:1194 i:1419 tg:420805 h:184 c:83 cc:896 m:91302 sc:2010 s:2707 l:154 p:1657 f:293 po:32956000 nc:10 w:31 t:121 fa:0 fr:150 tru:4 gw:2 in:2 to:251
532,9, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
532,10, g:11737 i:14263 tg:918615 h:1254 c:92 cc:12440 m:1150088 sc:26650 s:14196 l:1719 p:18230 f:4033 po:1414269000 nc:120 w:23 t:121 fa:0 fr:121 tru:12 gw:12 in:5 to:1747
532,11, g:2079 i:2488 tg:409643 h:314 c:109 cc:1230 m:246674 sc:5338 s:3978 l:227 p:3214 f:608 po:183031000 nc:17 w:14 t:121 fa:0 fr:23 tru:10 gw:5 in:3 to:405
532,12, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
532,0, g:0 i:0 tg:400 h:14 c:0 cc:0 m:435 sc:0 s:512 l:0 p:0 f:0 po:0 nc:0 w:0 t:118 fa:0 fr:0 tru:0 gw:0 in:0 to:0
533,1, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
533,2, g:1977 i:2378 tg:293517 h:191 c:74 cc:901 m:156852 sc:4242 s:2770 l:221 p:3102 f:560 po:210393000 nc:15 w:6 t:121 fa:0 fr:23 tru:0 gw:5 in:3 to:242
533,3, g:13 i:19 tg:109 h:14 c:22 cc:26 m:3356 sc:74 s:499 l:28 p:14 f:16 po:337000 nc:1 w:0 t:89 fa:0 fr:0 tru:0 gw:0 in:0 to:0
533,4, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
533,5, g:476 i:776 tg:112463 h:137 c:63 cc:687 m:140716 sc:1632 s:2136 l:165 p:1462 f:306 po:21987000 nc:14 w:7 t:121 fa:0 fr:14 tru:6 gw:3 in:2 to:127
533,6, g:8350 i:9463 tg:837741 h:299 c:88 cc:2427 m:542888 sc:17503 s:8848 l:629 p:12708 f:2351 po:1425410000 nc:42 w:7 t:121 fa:0 fr:70 tru:9 gw:4 in:3 to:1098
533,7, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
533,8, g:965 i:1159 tg:423375 h:166 c:83 cc:822 m:73150 sc:1582 s:2669 l:136 p:1477 f:283 po:27495000 nc:9 w:33 t:121 fa:0 fr:121 tru:4 gw:2 in:2 to:251
533,9, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
533,10, g:11166 i:13734 tg:941064 h:1119 c:92 cc:12396 m:1263008 sc:25046 s:14340 l:1714 p:18672 f:4150 po:1446726000 nc:120 w:22 t:121 fa:0 fr:121 tru:12 gw:12 in:5 to:1764
533,11, g:1744 i:2141 tg:414072 h:252 c:109 cc:1105 m:237106 sc:4896 s:3928 l:246 p:2689 f:510 po:159941000 nc:19 w:11 t:121 fa:0 fr:23 tru:8 gw:5 in:3 to:361
533,12, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
533,0, g:0 i:0 tg:400 h:14 c:0 cc:0 m:435 sc:0 s:512 l:0 p:0 f:0 po:0 nc:0 w:0 t:118 fa:0 fr:0 tru:0 gw:0 in:0 to:0
534,1, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
534,2, g:1957 i:2377 tg:313038 h:194 c:74 cc:904 m:144476 sc:4259 s:2886 l:231 p:3265 f:591 po:215543000 nc:16 w:6 t:121 fa:0 fr:23 tru:0 gw:5 in:3 to:242
534,3, g:19 i:25 tg:128 h:14 c:22 cc:27 m:3503 sc:74 s:499 l:28 p:13 f:14 po:337000 nc:1 w:0 t:89 fa:0 fr:0 tru:0 gw:0 in:0 to:4
534,4, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
534,5, g:439 i:758 tg:113488 h:114 c:63 cc:670 m:156626 sc:1713 s:2293 l:219 p:1501 f:328 po:23863000 nc:18 w:7 t:121 fa:0 fr:14 tru:6 gw:3 in:2 to:128
534,6, g:8954 i:10035 tg:849391 h:303 c:88 cc:2297 m:517882 sc:18285 s:8484 l:564 p:11917 f:2163 po:1370791000 nc:38 w:5 t:121 fa:0 fr:68 tru:10 gw:3 in:3 to:985
534,7, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
